Sound	Index	FileName	Volume	Group Size	Loop	Fade In	Fade Out	Defer Inst	Stop Inst	Duration	Compound	Reverb	Falloff	Cache	Async Only	Priority	Stream	Stereo	Tracking	Solo	Music Vol	Block 1	Block 2	Block 3
so209	209	item\bootschain.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so210	210	item\bootsmetal.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so211	211	item\bow.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so212	212	item\cap.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so213	213	item\chainarmor.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so214	214	item\charm.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so215	215	item\xbow.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so216	216	item\flippy.wav	220	0	0	0	0	0	1	0	0	1	1	1	0	100	0	0	0	0	0	-1	-1	-1
so217	217	item\gem.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so218	218	item\gloves.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so219	219	item\gloveschain.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so220	220	item\glovesmetal.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so221	221	item\gold.wav	200	0	0	0	0	0	1	0	0	1	1	1	0	100	0	0	0	0	0	-1	-1	-1
so222	222	item\head.wav	255	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so223	223	item\helm.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so224	224	item\herb.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so225	225	item\javelins.wav	240	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so226	226	item\jewel.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so227	227	item\key.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so228	228	item\keyused.wav	255	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so229	229	item\largemetalweapon.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so230	230	item\lightarmor.wav	255	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so231	231	item\metalshield.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so232	232	item\skull.wav	240	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so233	233	item\monsterguts.wav	255	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so234	234	item\wand.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so235	235	cursor\pickup.wav	160	0	0	0	0	0	1	0	0	1	1	1	0	100	0	0	0	0	0	-1	-1	-1
so236	236	item\platearmor.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so237	237	item\potionui.wav	240	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so238	238	item\potiondrink.wav	240	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so239	239	item\quiver.wav	240	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so240	240	item\rare.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so241	241	item\ring.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so242	242	item\rune.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so243	243	item\scroll.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so244	244	item\smallmetalweapon.wav	240	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so245	245	item\staff.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so246	246	item\sword.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so247	247	item\wand.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so248	248	item\whip.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so249	249	item\woodshield.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so250	250	item\woodweaponlarge.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so251	251	combat\weapon\one hand thrust01.wav	210	4	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so252	252	combat\weapon\one hand thrust03.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so253	253	combat\weapon\one hand thrust05.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so254	254	combat\weapon\one hand thrust06.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so255	255	combat\weapon\kick small01.wav	210	4	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so256	256	combat\weapon\kick small02.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so257	257	combat\weapon\kick small04.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so258	258	combat\weapon\kick small05.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so259	259	combat\weapon\two hand swing small01.wav	210	3	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so260	260	combat\weapon\two hand swing small07.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so261	261	combat\weapon\two hand swing small08.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so262	262	combat\weapon\one hand swing small01.wav	210	6	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so263	263	combat\weapon\one hand swing small02.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so264	264	combat\weapon\one hand swing small03.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so265	265	combat\weapon\one hand swing small04.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so266	266	combat\weapon\one hand swing small05.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so267	267	combat\weapon\one hand swing small06.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so268	268	combat\weapon\one hand swing large13.wav	210	6	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so269	269	combat\weapon\one hand swing large14.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so270	270	combat\weapon\one hand swing large15.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so271	271	combat\weapon\one hand swing large16.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so272	272	combat\weapon\one hand swing large17.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so273	273	combat\weapon\one hand swing large18.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so274	274	combat\weapon\two hand swing small01.wav	210	6	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so275	275	combat\weapon\two hand swing small02.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so276	276	combat\weapon\two hand swing small03.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so277	277	combat\weapon\two hand swing small04.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so278	278	combat\weapon\two hand swing small05.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so279	279	combat\weapon\two hand swing small06.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so280	280	combat\weapon\two hand swing large01.wav	210	6	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so281	281	combat\weapon\two hand swing large02.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so282	282	combat\weapon\two hand swing large03.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so283	283	combat\weapon\two hand swing large04.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so284	284	combat\weapon\two hand swing large05.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so285	285	combat\weapon\two hand swing large06.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so286	286	combat\weapon\one hand thrust01.wav	210	6	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so287	287	combat\weapon\one hand thrust02.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so288	288	combat\weapon\one hand thrust03.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so289	289	combat\weapon\one hand thrust04.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so290	290	combat\weapon\one hand thrust05.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so291	291	combat\weapon\one hand thrust06.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so292	292	combat\weapon\two hand thrust01.wav	210	6	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so293	293	combat\weapon\two hand thrust02.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so294	294	combat\weapon\two hand thrust03.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so295	295	combat\weapon\two hand thrust04.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so296	296	combat\weapon\two hand thrust05.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so297	297	combat\weapon\two hand thrust06.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so298	298	combat\weapon\staff blunt01.wav	140	6	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so299	299	combat\weapon\staff blunt02.wav	140	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so300	300	combat\weapon\staff blunt03.wav	140	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so301	301	combat\weapon\staff blunt04.wav	140	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so302	302	combat\weapon\staff blunt05.wav	140	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so303	303	combat\weapon\staff blunt06.wav	140	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
so304	304	combat\weapon\bigswish1.wav	255	5	0	0	0	0	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so305	305	combat\weapon\bigswish2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so306	306	combat\weapon\bigswish3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so307	307	combat\weapon\bigswish4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so308	308	combat\weapon\bigswish5.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so309	309	combat\weapon\bow1.wav	255	5	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so310	310	combat\weapon\bow2.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so311	311	combat\weapon\bow3.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so312	312	combat\weapon\bow4.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so313	313	combat\weapon\bow5.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so314	314	combat\weapon\pull1.wav	255	3	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so315	315	combat\weapon\pull2.wav	255	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so316	316	combat\weapon\pull3.wav	255	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so317	317	combat\weapon\xbow1.wav	255	4	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so318	318	combat\weapon\xbow2.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so319	319	combat\weapon\xbow3.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so320	320	combat\weapon\xbow4.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so321	321	combat\impact\blow1.wav	200	4	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so322	322	combat\impact\blow2.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so323	323	combat\impact\blow3.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so324	324	combat\impact\blow4.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so325	325	combat\impact\claw1.wav	200	4	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so326	326	combat\impact\claw2.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so327	327	combat\impact\claw3.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so328	328	combat\impact\claw4.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so329	329	combat\impact\blunt3.wav	255	3	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so330	330	combat\impact\blunt5.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so331	331	combat\impact\blunt6.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so332	332	none.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so333	333	none.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so334	334	none.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so335	335	combat\impact\stab1.wav	180	5	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so336	336	combat\impact\stab2.wav	180	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so337	337	combat\impact\stab3.wav	180	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so338	338	combat\impact\stab4.wav	180	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so339	339	combat\impact\stab5.wav	180	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so340	340	none.wav	0	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so341	341	combat\impact\sword1.wav	180	6	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so342	342	combat\impact\sword2.wav	180	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so343	343	combat\impact\sword3.wav	180	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so344	344	combat\impact\sword4.wav	180	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so345	345	combat\impact\sword5.wav	180	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so346	346	combat\impact\sword6.wav	180	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so347	347	combat\impact\arrow1.wav	224	6	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so348	348	combat\impact\arrow3.wav	224	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so349	349	combat\impact\arrow4.wav	224	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so350	350	combat\impact\arrow5.wav	224	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so351	351	combat\impact\arrow6.wav	224	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so352	352	combat\impact\arrow8.wav	224	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so353	353	combat\impact\sizzle1.wav	255	3	0	0	0	1	0	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so354	354	combat\impact\sizzle2.wav	255	0	0	0	0	1	0	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so355	355	combat\impact\sizzle3.wav	255	0	0	0	0	1	0	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so356	356	combat\impact\singe1.wav	255	3	0	0	0	0	1	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so357	357	combat\impact\singe2.wav	255	0	0	0	0	0	1	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so358	358	combat\impact\singe3.wav	255	0	0	0	0	0	1	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so359	359	combat\impact\coldimpact1.wav	255	3	0	0	0	0	1	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so360	360	combat\impact\coldimpact2.wav	255	0	0	0	0	0	1	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so361	361	combat\impact\coldimpact3.wav	255	0	0	0	0	0	1	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so362	362	combat\impact\cold1.wav	255	3	0	0	0	0	1	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so363	363	combat\impact\cold2.wav	255	0	0	0	0	0	1	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so364	364	combat\impact\cold3.wav	255	0	0	0	0	0	1	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so365	365	combat\impact\blue1.wav	255	3	0	0	0	1	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so366	366	combat\impact\blue2.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so367	367	combat\impact\blue3.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so368	368	combat\impact\zap1.wav	200	4	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so369	369	combat\impact\zap2.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so370	370	combat\impact\zap3.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so371	371	combat\impact\zap4.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so372	372	combat\impact\static1.wav	255	4	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so373	373	combat\impact\static2.wav	255	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so374	374	combat\impact\static3.wav	255	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so375	375	combat\impact\static4.wav	255	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so376	376	combat\impact\green1.wav	255	3	0	0	0	1	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so377	377	combat\impact\green2.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so378	378	combat\impact\green3.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so379	379	combat\impact\double1.wav	200	3	0	0	0	1	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so380	380	combat\impact\double2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so381	381	combat\impact\double3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so382	382	combat\impact\stun1.wav	200	3	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so383	383	combat\impact\stun2.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so384	384	combat\impact\stun3.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so385	385	combat\impact\shatter1.wav	255	3	0	0	0	1	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so386	386	combat\impact\shatter2.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so387	387	combat\impact\shatter3.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so388	388	combat\impact\stone1.wav	255	3	0	0	0	1	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so389	389	combat\impact\stone2.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so390	390	combat\impact\stone3.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so391	391	combat\impact\goohit1.wav	200	4	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so392	392	combat\impact\goohit2.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so393	393	combat\impact\goohit3.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so394	394	combat\impact\goohit4.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so395	395	combat\impact\bash.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so396	396	combat\impact\leech.wav	0	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so397	397	combat\impact\leech.wav	0	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so398	398	combat\impact\block blade1.wav	200	3	0	0	0	0	1	0	0	1	1	0	0	90	0	0	0	0	0	-1	-1	-1
so399	399	combat\impact\block blade4.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	90	0	0	0	0	0	-1	-1	-1
so400	400	combat\impact\block blade5.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	90	0	0	0	0	0	-1	-1	-1
so401	401	combat\impact\block arrow1.wav	200	3	0	0	0	0	1	0	0	1	1	0	0	90	0	0	0	0	0	-1	-1	-1
so402	402	combat\impact\block arrow2.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	90	0	0	0	0	0	-1	-1	-1
so403	403	combat\impact\block arrow3.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	90	0	0	0	0	0	-1	-1	-1
so404	404	combat\explosion\explosionsmall2.wav	255	3	0	0	0	0	0	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so405	405	combat\explosion\explosionsmall3.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so406	406	combat\explosion\explosionsmall4.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so407	407	combat\explosion\explosionmed1.wav	255	3	0	0	0	0	0	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so408	408	combat\explosion\explosionmed2.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so409	409	combat\explosion\explosionmed3.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so410	410	combat\explosion\explosionlarge2.wav	255	3	0	0	0	0	0	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so411	411	combat\explosion\explosionlarge4.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so412	412	combat\explosion\explosionlarge5.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
so413	413	object\cairnloop1.wav	255	0	1	12	12	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so414	414	object\cairnloop2.wav	255	0	1	12	12	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so415	415	object\cairnloop3.wav	255	0	1	12	12	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so416	416	object\cairnloop4.wav	255	0	1	12	12	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so417	417	object\cairnloop5.wav	255	0	1	12	12	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so418	418	object\cairnsuccess.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so419	419	skill\necromancer\bonespirit1.wav	120	1	1	0	6	0	0	0	0	1	1	0	0	100	0	0	1	0	0	27045	-1	-1
